serial_no,race,education,income,gender,age
0201760,47,11,022000,1,32
0201760,47,12,024000,2,31
0201760,47,01,,1,04
0201760,47,00,,1,01
0201788,47,09,000000,2,72
0201794,47,12,052000,1,37
0201794,47,12,009000,2,34
0201794,47,01,,2,03
0201794,47,00,,1,01
0201794,47,00,,2,01
0201815,47,09,018000,2,51
0201815,32,10,020000,1,51
0201853,47,14,060000,1,48
0201853,47,13,030000,2,47
0201853,47,05,000000,1,15
0201857,47,06,000000,1,73
0201857,47,09,000000,2,74
0201862,47,12,001800,1,58
0201865,47,13,075000,1,67
0201865,47,12,000000,2,66
0201978,47,11,037400,2,47
0201978,47,09,003000,1,17
0201978,47,11,110000,1,47
0201978,47,12,013000,1,21
0202078,47,12,060000,1,44
0202078,47,12,015000,2,44
0202078,47,04,,1,14
0202078,47,03,,2,13
0202090,47,10,002200,2,18
0202112,37,09,031000,2,35
0202112,37,03,034000,1,39
0202112,37,08,000000,2,17
0202112,37,03,,1,11
0202112,37,02,,2,08
0202146,47,10,000000,1,46
0202146,47,14,075000,2,44
0202146,47,01,,2,04
0202157,47,11,000000,2,47
0202157,47,16,053000,1,49
0202162,47,09,000000,1,88
0202210,28,14,038000,1,24
0202234,47,09,035000,1,28
0202234,47,09,030000,2,34
0202324,47,09,034000,1,35
0202324,47,09,015000,2,35
0202324,47,00,,1,02
0202342,47,09,052000,1,43
0202342,47,13,040000,2,43
0202342,47,02,,2,08
0202379,68,11,019200,2,25
0202456,47,11,000000,1,73
0202456,47,12,000000,2,80
0202467,47,09,022000,1,41
0202467,47,11,031000,2,41
0202467,47,02,,1,07
0202486,47,13,092000,1,43
0202486,47,13,009000,2,44
0202486,47,02,,1,08
0202486,47,02,,2,04
0202518,47,09,000000,2,45
0202518,47,09,000000,1,44
0202518,47,10,000000,2,21
0202518,47,07,000000,2,18
0202551,37,14,059000,1,32
0202581,47,16,065000,1,53
0202581,47,14,002900,2,52
0202581,47,04,000000,1,15
0202581,47,03,,1,13
0202581,47,02,,2,09
0202593,47,13,052000,1,37
0202593,47,13,040000,2,39
0202593,47,02,,2,09
0202593,47,01,,1,05
0202593,47,01,,1,03
0202605,47,11,000000,1,51
0202628,47,12,000000,1,61
0202651,01,11,070000,1,32
0202651,48,10,000000,2,58
0202651,48,01,027000,1,44
0202684,47,08,000000,1,86
0202714,47,12,044000,1,68
0202714,47,09,000000,2,67
0202849,47,09,032000,1,35
0202849,47,03,,2,11
0202849,47,09,000000,1,62
0202849,47,09,028500,2,59
0202863,47,11,103000,1,40
0202863,47,13,000000,2,38
0202863,47,02,,1,09
0202863,47,02,,1,07
0202863,47,02,,2,05
0202871,48,13,100000,2,39
0202875,47,08,000000,2,93
0202914,47,11,072000,2,61
0202914,47,16,090000,2,56
0202972,37,13,026000,1,38
0202979,47,09,000000,1,73
0202979,47,09,004800,2,71
0202979,47,11,009800,2,42
0202985,47,11,017200,2,53
0202985,47,07,003400,1,18
0203002,47,10,045000,1,29
0203002,47,09,008000,2,29
0203002,47,02,,2,07
0203002,47,01,,1,03
0203015,47,11,000000,1,81
0203015,47,09,000000,2,77
0203069,47,11,004900,2,21
0203070,47,09,000000,1,79
0203108,47,13,030300,1,36
0203108,47,13,057000,2,33
0203108,47,00,,2,00
0203111,47,11,036000,2,36
0203111,37,09,010000,1,37
0203111,47,05,001600,2,16
0203111,47,09,015000,1,18
0203111,47,00,,2,00
0203136,47,13,058000,2,65
0203146,47,09,040000,1,58
0203146,47,13,009800,2,56
0203263,47,08,000000,1,74
0203263,47,09,000000,2,71
0203274,47,12,079000,1,38
0203274,47,13,023000,2,27
0203274,47,02,,2,08
0203288,47,14,000000,1,84
0203297,47,10,007000,1,32
0203297,47,03,000000,1,63
0203297,47,10,000000,1,42
0203332,47,13,022000,2,38
0203332,47,13,063000,1,38
0203332,47,00,,2,02
0203363,47,13,034700,2,26
0203363,47,13,056000,2,25
0203363,47,13,043000,2,25
0203363,47,09,035000,2,24
0203373,47,13,045300,1,34
0203412,47,13,052000,1,32
0203412,47,13,000000,2,31
0203412,47,00,,2,01
0203448,01,09,000000,2,55
0203448,01,08,001600,2,19
0203482,47,10,007000,1,49
0203530,47,07,000000,1,20
0203530,47,00,,1,00
0203530,47,09,010000,2,19
0203606,47,10,047300,1,55
0203606,47,09,000000,2,48
0203606,47,09,002500,1,20
0203606,47,02,,1,09
0203637,47,09,021000,2,62
0203656,47,11,029000,2,51
0203704,47,10,036200,1,40
0203704,47,13,061000,2,45
0203704,11,00,,1,02
0203704,47,09,000000,2,74
0203708,47,11,000400,2,46
0203708,47,02,,2,10
0203708,47,09,008000,1,36
0203734,01,11,020200,2,39
0203734,01,07,006000,2,17
0203775,47,13,091000,1,42
0203775,47,12,008000,2,42
0203775,47,04,,2,14
0203775,47,02,,1,10
0203784,47,08,002100,1,66
0203784,47,09,000000,2,67
0203784,47,11,020000,2,45
0203820,47,14,095000,1,37
0203820,47,13,033000,2,39
0203820,47,02,,2,05
0203820,47,00,,2,02
0203834,47,11,059000,1,55
0203834,47,10,011900,2,54
0203888,47,10,016000,1,36
0203888,47,11,010000,1,54
0203973,47,14,000000,1,73
0203973,47,14,005900,2,67
0203981,47,13,062000,1,50
0203981,47,14,000000,2,50
0203981,47,02,,2,10
0204012,47,09,026400,2,40
0204012,47,09,012900,1,41
0204012,47,01,,2,07
0204012,47,01,,1,04
0204066,47,13,100000,2,43
0204073,47,10,017600,2,62
0204073,47,09,017600,2,61
0204105,47,14,053000,1,38
0204105,47,13,033000,2,34
0204105,47,02,,1,10
0204171,47,13,072000,2,38
0204318,47,09,000000,1,71
0204318,47,09,000000,2,74
0204322,47,13,027000,2,24
0204367,47,06,068000,1,36
0204367,47,10,015000,2,35
0204367,47,05,000000,1,15
0204367,47,03,,2,12
0204367,47,03,,1,11
0204384,47,09,030000,1,29
0204384,47,09,007000,2,27
0204384,47,06,003000,1,21
0204411,47,09,015000,1,33
0204440,47,14,016000,2,55
0204440,47,11,006400,1,24
0204544,47,13,097000,2,28
0204544,47,14,047000,2,35
0204560,47,09,026200,1,54
0204560,47,12,054000,2,50
0204566,47,09,010000,1,64
0204566,47,04,,2,13
0204584,47,11,069000,2,48
0204630,20,09,003000,2,20
0204722,47,13,002000,2,40
0204722,47,13,092000,1,37
0204722,47,01,,2,04
0204745,37,10,037000,1,37
0204745,37,12,040000,2,40
0204745,37,04,,1,13
0204788,47,14,000000,1,58
0204862,47,15,073000,2,49
0204909,47,09,025000,1,25
0204923,47,11,013000,1,25
0204933,20,03,000000,2,93
0204933,20,10,020500,2,42
0205063,47,10,016900,2,74
0205063,47,11,053000,2,50
0205210,47,14,047000,2,40
0205210,47,15,012000,2,41
0205213,47,02,017000,1,46
0205213,47,13,042000,2,42
0205213,47,04,,1,14
0205213,47,01,,2,09
0205249,47,14,058000,1,38
0205249,47,12,013000,2,40
0205249,47,03,,2,12
0205249,47,02,,2,09
0205249,47,00,,1,02
0205258,47,10,045000,2,46
0205258,47,10,006000,2,20
0205258,47,09,009900,1,19
0205258,47,09,042000,1,39
0205264,47,09,026000,2,40
0205264,47,06,000000,1,37
0205264,47,07,001200,2,18
0205264,47,05,000000,2,15
0205264,66,02,,2,10
0205264,66,02,,1,08
0205297,47,11,001800,2,20
0205311,47,09,000000,2,74
0205311,47,13,062000,1,42
0205354,47,09,000000,2,85
0205408,47,09,040000,1,45
0205408,47,09,000000,2,40
0205408,47,09,003200,2,19
0205408,47,03,,2,11
0205455,47,12,050000,1,42
0205455,47,09,010000,2,40
0205455,47,03,,1,13
0205455,47,02,,2,10
0205538,47,09,000000,2,38
0205538,47,12,050000,1,45
0205538,47,01,,1,04
0205538,47,00,,1,00
0205538,47,00,,1,00
0205540,47,12,000000,1,33
0205540,47,13,032000,2,35
0205540,47,01,,2,03
0205540,47,00,,2,02
0205540,47,00,,2,00
0205560,47,07,000000,1,80
0205560,47,05,000000,2,81
0205734,37,01,012000,2,73
0205741,32,12,034400,1,39
0205768,47,13,115000,1,40
0205768,47,13,000000,2,40
0205768,47,02,,1,09
0205768,47,02,,1,03
0205772,47,14,042200,2,56
0205874,47,10,080000,1,62
0205874,47,13,077000,2,53
0205919,47,01,000000,1,53
0205948,20,08,004800,1,46
0205948,20,08,016000,2,45
0205948,20,03,,1,11
0205948,20,01,000000,2,74
0205957,47,11,039000,2,24
0206004,47,14,000000,2,80
0206103,47,03,034800,1,64
0206130,47,12,000000,2,77
0206130,47,14,029400,2,49
0206130,47,02,,2,09
0206136,47,05,027900,1,44
0206136,47,07,000000,2,41
0206146,37,11,056000,2,26
0206146,37,02,,1,08
0206146,37,02,,1,06
0206146,37,00,,1,01
0206146,37,08,000000,1,30
0206166,47,14,083000,1,35
0206236,47,09,000000,2,37
0206236,32,04,000000,2,16
0206236,47,06,000000,1,16
0206236,32,01,,2,10
0206236,32,00,,1,00
0206297,47,09,038300,1,35
0206297,47,09,014000,2,36
0206297,47,04,,2,13
0206306,47,10,060000,1,42
0206306,47,11,030000,2,37
0206306,47,05,000000,1,15
0206339,47,13,000000,1,93
0206362,47,16,000000,2,72
0206455,47,13,072000,1,27
0206455,47,13,000000,2,27
0206469,47,09,000000,2,52
0206510,37,11,043200,2,46
0206510,37,06,070000,2,29
0206510,46,11,000000,1,28
0206510,37,11,021000,2,25
0206536,47,08,034000,1,48
0206536,47,05,000000,2,15
0206561,47,10,070000,1,30
0206587,47,09,013000,2,69
0206587,47,09,020600,1,31
0206648,68,06,030200,1,30
0206648,68,02,,2,10
0206648,68,02,,2,08
0206648,68,03,035000,1,72
0206648,68,11,000000,2,27
0206786,47,09,000000,1,75
0206786,47,09,000000,2,76
0206869,47,12,098000,1,44
0206869,47,10,070000,2,46
0206869,47,02,,2,10
0206869,47,02,,2,08
0206883,47,09,012400,1,68
0206883,47,09,004100,2,66
0206909,47,13,047000,2,25
0206916,47,10,028800,1,56
0206916,47,09,003000,2,50
0206916,47,13,052000,2,25
0206940,47,09,047000,1,51
0206940,47,13,038900,2,49
0206940,47,10,003000,2,18
0206965,37,15,310000,1,36
0206999,47,10,010500,1,29
0206999,47,11,005000,1,26
0206999,47,13,020000,2,24
0207103,47,13,034000,2,28
0207103,47,11,028000,1,26
0207160,47,12,058000,1,37
0207160,47,10,001500,2,33
0207160,47,01,,1,05
0207160,47,02,,1,04
0207234,47,05,000000,2,71
0207234,47,09,033400,1,50
0207244,47,10,002300,2,66
0207316,47,13,043000,2,28
0207316,47,13,012000,1,31
0207373,47,11,021500,2,45
0207373,47,06,000000,1,16
0207388,47,13,062000,1,34
0207388,47,14,030000,2,33
0207388,47,02,,2,04
0207388,47,00,,1,02
0207398,47,13,024400,2,28
0207398,47,13,080000,1,27
0207416,47,11,002500,1,20
0207426,47,09,000000,1,65
0207426,47,07,000000,2,69
0207447,47,09,037000,1,49
0207447,47,10,020000,2,44
0207447,47,11,031200,2,41
0207513,47,13,165000,2,48
0207513,47,14,110000,1,50
0207538,47,09,000000,2,76
0207538,47,09,000000,2,82
0207558,47,13,059000,1,58
0207558,47,11,030000,2,59
0207571,47,10,000000,2,61
0207630,47,14,000000,2,50
0207630,47,07,000000,1,17
0207665,47,09,013500,2,39
0207665,47,06,002400,1,17
0207665,47,03,,1,12
0207665,47,02,,2,10
0207688,47,14,310000,1,48
0207688,47,11,008000,2,20
0207688,47,07,000000,1,18
0207706,47,13,310000,1,48
0207706,47,13,000000,2,43
0207706,47,03,,2,13
0207706,47,02,,2,10
0207706,47,02,,2,06
0207781,47,06,000000,2,70
0207799,47,06,000000,1,87
0207805,47,09,039000,1,56
0207805,47,09,032000,2,54
0207805,47,10,035000,1,26
0207805,47,09,015000,1,20
0207817,47,16,089000,1,49
0207826,47,09,000000,2,75
0207846,47,14,000000,1,78
0207851,47,09,057000,1,47
0207888,47,14,060000,2,47
0207888,47,09,060000,1,41
0207939,47,12,032300,1,44
0207939,47,09,021200,2,35
0207939,47,02,,1,11
0207939,47,02,,2,09
0207946,47,09,000000,2,75
0207959,01,11,028800,2,40
0207959,01,10,001800,1,33
0207959,01,09,007400,1,27
0207959,01,08,013300,2,69
0208116,47,12,000000,1,76
0208116,47,16,000000,2,68
0208208,01,09,018000,1,30
0208208,01,09,012000,2,23
0208208,01,02,000000,2,54
0208208,01,09,012000,2,39
0208208,01,03,,2,09
0208219,20,16,028000,1,31
0208219,20,15,015000,2,32
0208219,20,00,,2,01
0208219,20,12,000000,1,61
0208219,20,12,000000,2,55
0208276,47,10,076000,1,53
0208276,47,10,041000,2,50
0208326,47,06,035000,2,47
0208352,37,11,019200,1,47
0208369,47,10,003000,1,19
0208404,37,12,000000,2,28
0208404,37,03,,1,10
0208404,37,03,,1,09
0208404,37,00,,1,02
0208408,01,05,030000,1,29
0208408,01,02,,2,08
0208408,01,02,,1,07
0208408,01,01,,2,03
0208408,01,11,027000,2,34
0208451,47,13,064000,1,47
0208451,47,14,018000,2,43
0208451,47,05,004000,2,16
0208451,47,03,,2,10
0208456,47,09,044000,1,36
0208456,47,12,024000,2,30
0208456,47,01,,1,04
0208456,47,00,,2,01
0208458,47,13,052000,2,28
0208460,47,05,000600,2,30
0208460,47,00,,1,00
0208460,47,13,042000,1,30
0208474,01,13,000000,2,38
0208474,01,04,000000,1,15
0208474,01,03,,1,13
0208483,47,14,040000,1,42
0208543,24,08,017700,1,49
0208543,24,09,022300,2,49
0208543,20,03,,2,12
0208543,20,01,000000,2,70
0208596,47,13,000000,1,48
0208596,47,13,036900,2,46
0208596,47,06,000000,1,17
0208596,47,02,,2,10
0208598,47,09,000000,2,68
0208598,47,09,000000,1,43
0208598,47,09,029300,2,38
0208622,47,11,000000,1,82
0208622,47,09,000000,2,80
0208624,47,09,000000,1,76
0208624,47,09,000000,2,69
0208719,37,09,072000,1,35
0208719,37,09,000000,2,35
0208719,37,06,000300,1,21
0208719,37,03,,1,11
0208719,37,03,,2,11
0208758,47,13,035000,1,63
0208763,47,09,004700,2,44
0208763,47,03,,2,12
0208773,47,03,000000,2,93
0208777,47,13,000070,2,45
0208820,47,13,150000,1,35
0208820,47,13,010000,2,27
0208843,47,07,019000,2,33
0208843,47,02,,1,05
0208843,47,00,,2,02
0208843,47,02,,1,05
0208843,47,07,018900,2,30
0208879,47,13,008700,1,51
0208879,47,13,011700,2,51
0208879,47,04,000000,1,15
0208879,47,03,,1,13
0208880,47,04,000000,1,86
0208973,47,11,003000,1,20
0209014,47,16,000000,2,69
0209014,47,13,030000,1,28
0209014,47,14,000000,1,79
0209055,47,14,090000,1,46
0209055,47,13,110000,2,48
0209055,47,06,003000,1,17
0209095,47,04,000000,2,79
0209095,47,09,004500,1,19
0209111,47,09,063000,1,40
0209111,47,10,040000,2,36
0209111,47,00,,2,02
0209139,47,11,000000,2,63
0209139,47,09,000000,2,93
0209174,47,06,017400,2,40
0209174,47,09,016000,1,21
0209174,47,05,000000,1,17
0209199,47,11,030000,1,30
0209199,47,13,037500,2,30
0209199,47,02,,1,04
0209245,37,09,024100,1,52
0209245,37,13,000000,2,50
0209245,37,02,,1,07
0209248,47,13,069000,1,40
0209248,47,14,020000,2,39
0209248,47,02,,2,07
0209248,47,00,,1,02
0209257,47,09,000000,1,72
0209257,47,05,000000,2,72
0209285,47,13,050000,1,51
0209285,47,13,035000,2,47
0209285,47,04,,2,14
0209285,47,09,000000,2,82
0209312,47,14,030000,2,43
0209402,47,04,010700,2,52
0209407,47,11,036000,1,29
0209478,47,13,000000,2,68
0209478,47,13,000000,2,74
0209548,47,09,047700,1,53
0209548,47,09,001900,2,49
0209548,47,13,012000,2,23
0209558,47,13,000000,2,78
0209573,71,11,054000,1,46
0209573,71,08,000000,2,38
0209573,71,03,,1,12
0209573,71,03,,1,11
0209573,71,03,,2,10
0209573,71,01,,1,03
0209594,01,06,000000,2,42
0209594,01,07,000000,1,49
0209607,37,14,042500,1,29
0209607,01,13,029000,2,26
0209687,47,09,058000,1,30
0209687,47,13,000000,2,37
0209687,47,03,,2,12
0209687,47,02,,1,10
0209687,68,01,,2,06
0209719,47,04,000000,1,82
0209808,47,13,011000,1,22
0209826,47,09,000000,1,82
0209826,47,09,000000,2,86
0209826,47,11,055000,1,55
0209862,47,09,000000,1,45
0209862,47,09,004200,2,42
0209862,47,11,001700,1,21
0209862,47,10,003400,2,19
0209862,47,02,,1,07
0209933,47,14,038000,2,30
0209933,47,14,035000,2,29
0209945,47,05,065000,1,57
0209953,47,14,034400,1,52
0209953,47,09,025600,2,53
0209953,47,09,023000,1,27
0209953,47,09,019500,1,20
0209954,47,09,062000,1,47
0209954,47,14,025000,2,42
0209964,47,13,030000,1,31
0209964,47,12,024000,2,30
0209964,47,01,,2,04
0209964,47,00,,2,02
0209964,47,00,,1,00
0209965,47,09,020000,2,21
0209965,47,01,,2,05
0209965,47,01,,1,04
0209965,47,10,015000,2,22
0209965,47,00,,2,02
0209965,47,00,,1,00
0209965,47,09,045000,1,26
0209982,47,10,020000,2,43
0210045,47,12,040000,1,52
0210045,47,09,017200,2,47
0210084,37,14,052000,2,63
0210084,37,09,000000,2,19
0210165,47,09,054000,1,38
0210165,47,09,000000,2,32
0210165,47,03,,2,14
0210165,47,02,,2,09
0210217,01,09,000000,1,28
0210328,47,13,028500,2,27
0210328,47,13,034000,1,31
0210356,47,14,060000,1,27
0210359,47,06,000000,1,73
0210359,47,09,028000,2,72
0210359,47,09,026000,2,46
0210359,47,05,001600,1,16
0210359,47,04,,1,14
0210359,47,03,,1,12
0210472,47,09,051000,1,32
0210472,47,09,027900,2,31
0210472,47,03,,1,10
0210487,68,08,016000,1,43
0210487,48,08,000000,1,33
0210487,47,08,000000,1,30
0210592,47,04,002300,1,50
0210608,47,12,085000,1,51
0210608,47,11,027100,2,47
0210623,47,11,080000,1,55
0210623,47,09,047000,2,55
0210623,47,09,000000,2,26
0210673,47,10,031000,2,31
0210743,38,09,022000,1,41
0210743,37,03,,2,10
0210743,37,01,,1,03
0210866,47,10,012000,2,18
0210905,47,12,055000,1,46
0210905,47,10,005000,2,43
0210905,47,10,003000,2,20
0210905,47,04,,1,13
0210985,47,13,040000,1,44
0211012,47,09,000000,1,78
0211012,47,11,000000,2,66
0211078,47,12,060000,2,63
0211078,47,16,015000,1,70
0211171,47,09,049000,1,42
0211171,47,10,013000,2,38
0211171,47,08,000490,1,17
0211171,47,03,,1,12
0211252,47,08,001200,2,72
0211300,47,14,060000,1,63
0211300,47,13,031200,2,61
0211345,47,12,000000,1,59
0211345,47,12,029200,2,56
0211426,37,09,011000,1,18
0211482,71,12,018000,2,23
0211482,71,02,,1,08
0211482,15,01,,1,05
0211567,47,09,073000,1,58
0211567,47,12,029300,2,56
0211680,47,09,000000,2,84
0211712,47,01,000000,2,93
0211738,47,11,041000,1,38
0211738,47,12,036000,2,36
0211738,47,02,,1,07
0211801,47,08,000000,1,89
0211801,47,06,000000,2,81
0211809,47,11,005000,2,20
0211886,47,09,030500,1,57
0211886,47,02,310000,2,51
0211893,47,09,019000,2,23
0211893,47,02,,1,06
0211893,47,00,,1,01
0211893,47,09,000000,2,46
0211923,01,07,000000,2,39
0211923,01,04,,2,13
0211923,11,02,,2,06
0211957,47,09,020000,2,53
0211957,47,13,020000,1,23
0211958,47,04,000000,1,78
0211958,47,06,000000,2,74
0212033,47,10,000000,1,87
0212033,47,10,000000,2,85
0212133,47,13,083000,1,29
0212133,47,13,042000,2,29
0212184,47,09,000000,2,93
0212209,47,10,000000,2,86
0212262,47,09,000000,1,75
0212320,47,13,000000,1,93
0212320,47,09,000000,2,46
0212320,47,10,023000,2,61
0212320,47,03,,1,11
0212328,28,14,089000,1,31
0212328,28,14,018100,2,27
0212389,47,13,080000,1,51
0212389,47,14,050000,2,51
0212389,47,11,008000,1,22
0212514,47,01,000000,2,82
0212514,47,01,000000,1,81
0212514,47,05,015000,1,39
0212533,47,13,000000,2,69
0212659,47,13,072000,1,47
0212659,47,10,000000,2,45
0212659,47,11,006000,1,23
0212659,47,05,000000,1,20
0212659,47,11,001200,1,18
0212719,47,08,019200,2,36
0212719,47,09,030000,1,41
0212719,47,02,,1,12
0212719,47,01,,2,04
0212782,47,14,018900,2,62
0212783,47,12,049000,1,36
0212783,47,12,000000,2,37
0212783,47,00,,2,02
0212783,47,00,,2,01
0212833,47,13,000000,1,75
0212833,47,14,075000,2,57
0212839,47,14,100000,1,41
0212839,47,12,001500,2,41
0212839,47,03,,2,11
0212839,47,02,,1,05
0212839,47,02,,2,03
0212848,47,09,000000,2,65
0212883,47,09,000000,2,36
0212883,47,05,001200,1,16
0212883,47,04,,1,14
0212883,47,02,,1,07
0212998,01,09,022900,2,36
0212998,01,06,000000,1,16
0212998,48,03,,1,12
0212998,48,02,,2,09
0212998,01,01,,1,03
0213004,47,11,034000,1,34
0213039,47,09,020400,2,43
0213039,47,03,012600,1,51
0213039,47,04,,2,13
0213119,47,11,031500,1,25
0213119,47,13,023300,2,24
0213186,47,09,000000,1,79
0213186,47,06,000000,2,67
0213266,47,13,000000,1,51
0213266,47,13,011500,2,50
0213266,47,05,001900,1,16
0213276,47,11,030000,2,38
0213276,47,09,010000,2,22
0213276,47,10,030000,1,36
0213327,47,09,008600,1,73
0213370,47,13,000000,2,93
0213371,47,09,000000,1,35
0213371,47,09,000420,2,41
0213371,47,02,,2,08
0213371,47,02,,1,06
0213398,47,13,010000,1,69
0213398,47,13,042000,2,53
0213414,47,09,021000,1,21
0213440,47,10,008900,1,18
0213459,47,10,000000,1,65
0213459,47,09,026300,1,42
0213493,47,09,000000,1,53
0213508,47,10,001400,2,19
0213559,47,12,040000,1,58
0213559,47,10,032000,2,54
0213569,47,14,055000,1,47
0213569,47,13,046000,2,30
0213582,47,09,000000,1,61
0213582,47,10,021500,2,58
0213582,47,12,000000,1,35
0213630,01,06,000000,2,75
0213630,01,06,011600,1,57
0213722,47,10,000000,2,18
0213784,47,13,036000,2,39
0213832,47,09,000000,2,18
0213857,47,15,000000,1,74
0213921,47,09,043000,1,29
0213921,47,10,000000,2,31
0213921,47,02,,2,10
0213921,47,00,,2,02
0214010,37,06,006100,1,43
0214014,47,10,000000,1,77
0214014,47,09,000000,2,83
0214039,47,09,042000,1,60
0214039,47,09,005000,2,60
0214093,47,12,093000,1,49
0214093,47,11,030000,2,48
0214093,47,13,009600,2,21
0214134,38,09,000000,2,27
0214134,37,01,,2,04
0214134,37,00,,1,00
0214137,47,09,028100,1,33
0214137,47,11,023800,2,30
0214143,37,11,023300,1,49
0214143,46,08,000000,2,46
0214143,37,09,000520,2,23
0214143,37,04,,1,14
0214143,37,01,,2,10
0214143,37,02,,1,07
0214143,37,01,,1,04
0214143,37,00,,1,01
0214146,47,09,029000,2,27
0214146,47,09,031000,1,30
0214184,47,11,011600,2,36
0214184,47,11,049600,1,42
0214213,47,09,027700,1,36
0214213,47,09,000000,2,32
0214213,47,03,,1,13
0214213,47,02,,2,11
0214213,47,02,,1,10
0214218,01,09,000000,2,19
0214218,01,00,,1,00
0214242,47,09,000000,2,69
0214270,47,13,015000,1,33
0214294,47,11,004200,2,19
0214513,47,13,065000,1,56
0214513,47,14,045000,2,49
0214513,47,13,025000,2,23
0214513,47,11,000000,1,20
0214565,47,09,048000,1,29
0214565,47,10,022000,2,29
0214565,47,00,,1,00
0214567,47,11,060000,1,42
0214567,47,13,060000,2,42
0214567,47,04,000000,1,16
0214567,47,04,,2,14
0214567,47,02,,2,06
0214572,47,09,000000,2,85
0214581,47,11,006700,2,22
0214586,37,06,000000,2,47
0214586,37,01,,2,07
0214605,47,10,000000,2,93
0214627,47,13,065000,1,32
0214627,47,13,033000,2,29
0214685,47,15,310000,1,39
0214707,47,10,002000,1,19
0214709,47,14,054000,2,60
0214715,47,13,043600,2,53
0214715,47,13,003500,1,22
0214782,47,13,000000,1,60
0214782,47,09,000000,2,59
0214785,47,11,008000,1,65
0214785,47,09,009000,2,55
0214790,47,11,009600,1,24
0214790,47,13,022000,1,27
0214795,47,09,000000,1,65
0214795,47,09,000000,2,65
0214821,47,11,004100,1,20
0214843,47,14,075000,1,58
0214843,47,14,020000,2,59
0214855,47,09,000000,2,20
0214855,47,00,,1,02
0214930,37,14,080000,1,41
0214947,47,02,000000,1,82
0214990,47,09,041000,1,34
0214990,47,12,020000,2,34
0214990,47,02,,2,06
0214990,47,00,,2,02
0215011,20,03,000000,1,84
0215011,20,09,000000,2,82
0215011,20,14,004000,1,46
0215011,20,09,018000,1,45
0215041,47,09,000000,1,82
0215041,47,11,000000,2,79
0215041,47,13,036600,1,33
0215055,47,12,025000,2,29
0215055,47,07,026000,1,36
0215077,47,13,080000,1,49
0215077,47,10,000000,2,45
0215077,47,11,000000,1,24
0215077,47,03,022000,1,22
0215077,47,09,007000,1,19
0215077,47,09,012000,1,18
0215077,47,07,000400,2,17
0215077,47,06,000000,1,15
0215077,47,02,,2,03
0215136,47,09,037000,1,53
0215136,47,09,000000,2,93
0215177,01,09,022000,2,26
0215177,01,01,,1,08
0215177,01,09,016800,2,56
0215180,47,10,000000,2,68
0215184,47,13,070000,1,43
0215184,47,13,070000,2,42
0215184,47,04,,1,14
0215184,47,02,,2,08
0215192,01,12,020000,2,39
0215245,47,10,036000,1,44
0215245,47,14,045000,2,40
0215245,47,02,,1,05
0215245,47,11,026000,1,39
0215266,37,14,020000,2,32
0215349,47,09,030400,2,63
0215402,47,14,170000,1,51
0215402,47,14,000000,2,51
0215402,47,07,006000,2,17
0215402,47,02,,2,11
0215484,47,13,056000,1,35
0215484,47,13,056000,2,32
0215484,47,01,,1,03
0215484,47,00,,2,00
0215485,47,04,000000,1,68
0215485,47,09,000000,2,63
0215574,47,12,067000,1,45
0215574,47,09,014000,2,37
0215574,47,02,,2,07
0215574,47,02,,1,04
0215574,47,00,,2,02
0215574,47,00,,1,01
0215631,47,11,072000,1,36
0215631,47,14,070000,2,33
0215631,47,02,,1,03
0215631,47,00,,1,00
0215772,47,11,004500,2,22
0215785,47,13,029000,1,44
0215785,47,09,029800,2,42
0215818,47,13,000000,1,44
0215818,47,14,062000,2,43
0215818,47,01,,1,09
0215818,47,01,,2,07
0215831,47,09,000150,1,43
0215831,47,13,029300,2,33
0215831,47,09,000000,1,72
0215831,47,09,000000,2,68
0215856,47,13,055000,1,51
0215935,47,09,035900,1,33
0215935,47,11,000000,2,38
0215935,47,00,,2,02
0215976,47,06,000000,1,65
0215976,47,09,000000,2,61
0216013,47,15,048000,1,37
0216013,47,11,000000,2,36
0216013,47,02,,2,05
0216026,15,12,027800,1,48
0216031,47,10,000000,1,54
0216031,47,08,024000,2,53
0216031,47,09,000000,1,34
0216031,47,09,000000,1,84
0216055,69,14,034000,2,27
0216067,37,10,000000,2,18
0216077,47,03,012100,2,61
0216077,47,04,008500,1,64
0216128,37,05,000000,1,49
0216128,37,15,088000,2,40
0216128,37,04,,1,13
0216128,37,02,,2,08
0216128,37,03,,2,08
0216128,37,02,,1,03
0216128,37,03,000000,1,73
0216128,37,05,000000,2,65
0216128,37,08,000000,1,67
0216128,37,08,000000,2,27
0216128,37,08,000000,2,19
0216135,47,03,000000,2,71
0216149,47,04,000000,2,76
0216162,47,13,056000,1,53
0216162,47,13,000000,2,49
0216162,47,13,015100,1,24
0216162,47,09,003700,2,23
0216162,47,05,000000,1,16
0216294,47,12,016000,2,22
0216294,47,10,018800,1,25
0216344,47,13,035000,1,62
0216344,47,11,024000,2,56
0216351,47,09,010000,1,36
0216384,47,09,000000,2,74
0216426,47,16,000000,1,54
0216426,47,09,037300,2,51
0216426,47,12,012300,2,21
0216473,47,08,000000,2,76
0216473,47,08,000000,1,56
0216475,47,14,000000,2,54
0216487,47,13,150000,1,39
0216487,47,14,060000,2,34
0216556,47,16,054000,2,53
0216556,47,06,000400,1,16
0216556,47,05,000000,2,15
0216556,47,03,,2,13
